"event_id","event_date","country","region","provstate","summary","weapdetail","source"
201704260017,2017-04-26,Libya,Middle East & North Africa,Sirte,"04/26/2017: Assailants abducted three people near Mabrouk, Sirte, Libya. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Tripoli Province of the Islamic State.",,"""Libya: Report Says 'Unknown Assailants' Kidnap Three People Near Al Mabruk Oilfield,"" Al-Wasat Online, April 27, 2017."
201704260018,2017-04-24,Afghanistan,South Asia,Nangarhar,"04/24/2017: Assailants opened fire on the vehicle of Bahram Khan in Abdul Khil, Nangarhar, Afghanistan. Khan, a former jihadi commander, was killed and another person was injured in the assault. No group claimed responsibility for the incident.",,"""Former Jihadi commander gunned down in Nangarhar,"" Pajhwok Afghan News, April 25, 2017."
201704260020,2017-04-26,Yemen,Middle East & North Africa,Taizz,"04/26/2017: Assailants shelled Taizz governorate, Yemen. At least one civilian was killed in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists.",Artillery was used in the attack.,"""Saudi-led coalition strikes SW Yemen; 9 Houthis killed,"" Anadolu Ajansi, April 27, 2017."
201704270009,2017-04-27,Somalia,Sub-Saharan Africa,Lower Juba,"04/27/2017: An explosive device detonated targeting Jubaland Forces (JF) personnel in Janay Abdala, Lower Juba, Somalia. Three soldiers were killed and four soldiers were injured in the blast. Al-Shabaab claimed responsibility for the incident.",A roadside landmine was used in the attack.,"""Roadside blast kills 3 Somali soldiers,"" Xinhua General News Service, April 27, 2017."
201704260021,2017-04-26,Iraq,Middle East & North Africa,Nineveh,"04/26/2017: Assailants, including suicide bombers in explosives-laden vehicles, attacked security forces in Halilah area, Mosul, Nineveh. This was one of two coordinated attacks in Mosul on this date. At least 37 assailants were killed as security forces repelled both assaults. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).",,"""State PAO: Iraqi Media Summary 27 April 2017,"" Summary, April 27, 2017."
201704260022,2017-04-26,Iraq,Middle East & North Africa,Nineveh,"04/26/2017: Assailants, including suicide bombers in explosives-laden vehicles, attacked security forces in Bab al-Sham neighborhood, Mosul, Nineveh. This was one of two coordinated attacks in Mosul on this date. At least 37 assailants were killed as security forces repelled both assaults. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).",,"""State PAO: Iraqi Media Summary 27 April 2017,"" Summary, April 27, 2017."
201704260027,2017-04-27,Somalia,Sub-Saharan Africa,Mudug,"04/27/2017: Assailants shot and killed Mohamud Jama Dirshe, a clan elder, in Galkayo, Mudug, Somalia. No group claimed responsibility for the incident; however, sources attributed the incident to Al-Shabaab.",Pistols were used in the attack.,"""Highlights: Somalia Daily Media Highlights 28 - 30 April 2017,"" Summary, May 1, 2017."
201704260028,2017-04-26,West Bank and Gaza Strip,Middle East & North Africa,West Bank,"04/26/2017: Assailants set fire to a Palestinian vehicle in Hawara, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Israeli settlers.",,"""Palestinian vehicle set ablaze in possible 'price tag' attack in Huwara,"" Jerusalem Post, April 26, 2017."
201704260029,2017-04-26,West Bank and Gaza Strip,Middle East & North Africa,West Bank,"04/26/2017: An assailant attempted to stab Israel Defense Forces (IDF) personnel outside a military base in Hawara, West Bank. The assailant was shot and injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist, identified as Saleh Omar Abd al-Rahim Sah.",A knife was used in the attack.,"""IDF FOILS ATTEMPTED PALESTINIAN STABBING ATTACK IN WEST BANK; ASSAILANT SHOT,"" Jerusalem Post, April 26, 2017."
201704260030,2017-04-26,Pakistan,South Asia,Khyber Pakhtunkhwa,"04/26/2017: Assailants opened fire on a Pakistani Police patrol in Kat Shahana, Khyber Pakhtunkhwa, Pakistan. At least two assailants were killed and two officers were injured in the ensuing clash. No group claimed responsibility for the attack.",,"""Two terrorists killed in DI Khan after attacking cops,"" The News International (Asianet-Pakistan), April 27, 2017."
201704270016,2017-04-27,Iraq,Middle East & North Africa,Baghdad,"04/27/2017: Assailants opened fire on an Iraqi Army major's vehicle on Baghdad-Akravov road in Baghdad, Iraq. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,"""State PAO: Iraqi Media Summary 27 April 2017,"" Summary, April 27, 2017."
201704260035,2017-04-26,Somalia,Sub-Saharan Africa,Lower Shebelle,"04/26/2017: Assailants attacked a military base in Afgoye, Lower Shebelle, Somalia. At least one civilian was killed and two other civilians were injured when assailants launched mortars into nearby residential areas during the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Al-Shabaab.",Mortars were used in the attack.,"""Highlights: Somalia Daily Media Highlights 27 April 2017,"" Summary, April 28, 2017."
201704260038,2017-04-26,Turkey,Middle East & North Africa,Hatay,"04/26/2017: Assailants in Syria fired mortars at a military post in Hatay province, Turkey. There were no reported casualties. This was one of two related attacks targeting posts in Hatay on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the People's Protection Units (YPG).",Mortars were used in the attack.,"""Tensions rise after Turkish attack on Syrian Kurds,"" Lebanon Daily Star, April 27, 2017."
201704260039,2017-04-26,Turkey,Middle East & North Africa,Hatay,"04/26/2017: Assailants in Syria fired mortars at a military post in Hatay province, Turkey. There were no reported casualties. This was one of two related attacks targeting posts in Hatay on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the People's Protection Units (YPG).",Mortars were used in the attack.,"""Tensions rise after Turkish attack on Syrian Kurds,"" Lebanon Daily Star, April 27, 2017."
201704260040,2017-04-26,Paraguay,South America,Concepcion,"04/26/2017: Assailants shot and killed a security guard, Braulio Davalos, at a ranch in Cuero Fresco, Arroyito, Concepcion, Paraguay. The Paraguayan People's Army (EPP) claimed responsibility for the attack, stating that the victim was a criminal ""thug"" and deserved ""revolutionary justice.""",,"""EPP forced the guard to beg for his life,"" Paraguay.com, May 4, 2017."
201704270001,2017-04-27,India,South Asia,Jammu and Kashmir,"04/27/2017: Three assailants equipped with grenades and assault rifles attacked a military camp in Pangzam, Jammu and Kashmir, India. At least five people, including two assailants and three soldiers, were killed and five soldiers were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Lashkar-e-Taiba (LeT). Police officials also suspected that the assailants may have been members of Jaish-e-Mohammad (JeM).","Grenades, grenade launchers, and AK-47 assault rifles were used in the attack.","""3 Indian soldiers killed in Kashmir rebels' suicide attack,"" Deutsche Presse-Agentur, April 27, 2017."
201704280017,2017-04-28,Somalia,Sub-Saharan Africa,Banaadir,"04/28/2017: Authorities identified and killed an assailant driving an explosives-laden vehicle in Wadajir neighborhood, Mogadishu, Somalia. No group claimed responsibility for the incident.",,"""Highlights: Somalia Daily Media Highlights 28 - 30 April 2017,"" Summary, May 1, 2017."
201704270002,2017-04-27,Nigeria,Sub-Saharan Africa,Borno,"04/27/2017: A suicide bomber detonated an explosives-laden vehicle targeting a military convoy in Mangugum, Borno, Nigeria. In addition to the assailant, five soldiers were killed and 40 soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.",An explosives-laden van was used in the attack.,"""Suicide car bomb targets military convoy in Nigeria,"" Al Jazeera, April 28, 2017."
201704270003,2017-04-27,Nigeria,Sub-Saharan Africa,Borno,"04/27/2017: Assailants attacked a military base in the Sambisa forest in Borno state, Nigeria. At least 15 assailants were killed and several assailants were injured as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Boko Haram.","PKM machine guns along with AK-47, FN, and G3 assault rifles were used in the attack.","""Suicide car bomb targets military convoy in Nigeria,"" Al Jazeera, April 28, 2017."
201704270004,2017-04-27,Afghanistan,South Asia,Nangarhar,"04/27/2017: An explosives-laden bicycle detonated at a market in Bati Kot, Nangarhar, Afghanistan. At least 15 people were injured in the blast. No group claimed responsibility for the incident.",An explosive device attached to a bicycle was used in the attack.,"""1st LD Writethru: Bicycle bomb injures 15 Afghan civilians in E. province,"" Xinhua General News Service, April 27, 2017."
201704270005,2017-04-27,Iraq,Middle East & North Africa,Nineveh,"04/27/2017: Security forces discovered and destroyed 27 explosives-laden vehicles in Hatra district, Nineveh, Iraq. No group claimed responsibility for the incident.",,"""Iraq: Security Roundup 1900 GMT 29 April 2017,"" Summary, April 27, 2017."
201704270006,2017-04-27,Iraq,Middle East & North Africa,Saladin,"04/27/2017: Assailants abducted two police officers and their civilian guide from Dawr district, Saladin, Iraq. The three hostages were killed and their bodies were discovered the following day on April 28, 2017. No group claimed responsibility for the incident.",,"""Iraq: Security Roundup 1900 GMT 29 April 2017,"" Summary, April 27, 2017."
201704270008,2017-04-27,Thailand,Southeast Asia,Narathiwat,"04/27/2017: Assailants detonated an explosive device and opened fire on a Royal Thai Rangers vehicle in Ringae, Narathiwat, Thailand. Six soldiers were killed in the attack. No group claimed responsibility for the incident.",A homemade explosive device and automatic weapons were used in the attack.,"""FIVE THAI RANGERS KILLED IN ATTACK IN CHANA DISTRICT,"" Malaysia General News, April 27, 2017."
201704270010,2017-04-27,Somalia,Sub-Saharan Africa,Banaadir,"04/27/2017: Assailants opened fire on Colonel Mohamud Haji Ali in Shibis neighborhood, Mogadishu, Somalia. Ali, a senior National Intelligence and Security Agency (NISA) officer, was killed in the attack. Al-Shabaab claimed responsibility for the incident.",Two pistols were used in the attack.,"""Somalia's al Shabaab kills senior national security officer - police,"" Channel NewsAsia, April 28, 2017."
201704280030,2017-04-28,Saudi Arabia,Middle East & North Africa,Eastern,"04/28/2017: Assailants opened fire on Saudi Arabia Police Force officers in Saihat, Eastern, Saudi Arabia. At least one officer was killed and another officer was injured in the assault. No group claimed responsibility for the attack.",,"""Saudi policeman killed, 1 injured in cross shooting with terrorists,"" Xinhua General News Service, April 28, 2017."
201704270011,2017-04-27,Saudi Arabia,Middle East & North Africa,Jazan,"04/27/2017: Assailants fired a rocket that struck a landmine near the Yemeni border in Aridah, Jazan, Saudi Arabia. Two border guards were killed in the blast. Houthi extremists claimed responsibility for the incident.",A landmine and a rocket were used in the attack.,"""Two Saudi soldiers killed in Yemen border,"" Business Recorder, April 28, 2017."
201704270012,2017-04-27,Turkey,Middle East & North Africa,Van,"04/27/2017: Assailants attacked village guards in Ercis district, Van, Turkey. One village guard was killed and three village guards were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).",,"""Village guard killed in PKK attack in Turkey's east,"" Hurriyet Daily News Online, April 28, 2017."
201704270013,2017-04-27,Yemen,Middle East & North Africa,Marib,"04/27/2017: Assailants fired rockets targeting a military base in Sirwah district, Marib, Yemen. At least eight soldiers were killed and 20 soldiers were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Houthi extremists.",Several Katyusha rockets were used in the attack.,"""Yemeni commander killed in missile attack by rebel Houthis,"" Xinhua General News Service, April 27, 2017."
201704270014,2017-04-27,Turkey,Middle East & North Africa,Sanliurfa,"04/27/2017: Assailants in Syria fired mortars at a military post in Ceylanpinar, Sanliurfa, Turkey. There were no reported casualties in the attack. No group claimed responsibility for the incident.",Mortars were used in the attack.,"""18 PKK/PYD terrorists killed after attacks from Syria,"" Anadolu Ajansi, April 28, 2017."
201704270015,2017-04-27,Turkey,Middle East & North Africa,Sanliurfa,"04/27/2017: Assailants in Syria fired mortars at a military post in Akcakale, Sanliurfa, Turkey. One soldier was injured in the attack. No group claimed responsibility for the incident.",Mortars were used in the attack.,"""18 PKK/PYD terrorists killed after attacks from Syria,"" Anadolu Ajansi, April 28, 2017."
201704270017,2017-04-27,Colombia,South America,Norte de Santander,"04/27/2017: An explosive device detonated targeting the Cano Limon-Covenas oil pipeline in El Carmen district, Norte de Santander, Colombia. There were no reported casualties in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the National Liberation Army of Colombia (ELN).",,"""Colombia's Ecopetrol halts Cano Limon pipeline after attack,"" Reuters Africa, April 27, 2017."
201704290008,2017-04-29,Pakistan,South Asia,Balochistan,"04/29/2017: An explosive device detonated under a power pylon in Machh, Balochistan, Pakistan. This was one of four related attacks on power pylons in Machh on the same day. No group claimed responsibility for the incidents.",,"""Power pylon damaged,"" DAWN Group, April 30, 2017."
201704270018,2017-04-27,Somalia,Sub-Saharan Africa,Banaadir,"04/27/2017: Assailants opened fire on a vehicle carrying the brothers of the Minister of State for Presidential Affairs in Hodan neighborhood, Mogadishu, Somalia. Three people were injured in the attack. No group claimed responsibility for the incident.",,"""Highlights: Somalia Daily Media Highlights 28 - 30 April 2017,"" Summary, May 1, 2017."
201704270019,2017-04-27,Germany,Western Europe,Baden-Wurttemberg,"04/27/2017: Five assailants threw Molotov cocktails at the Eyup Sultan mosque in Weil am Rhein, Baden-Wurttemberg, Germany. There were no reported casualties, though the mosque was damaged in the attack. No group claimed responsibility for the incident; however, sources suspected that either the Kurdistan Workers' Party (PKK) or anti-Muslim extremists may have carried out the attack.",Four Molotov cocktails were used in the attack.,"""Germany: Mosque attacked with Molotov cocktails,"" Anadolu Ajansi, April 28, 2017."
201704270023,2017-04-27,Mali,Sub-Saharan Africa,Mopti,"04/27/2017: Assailants abducted Amadou Ndjoum in Walado, Mopti, Mali. Ndjoum, a National Social Insurance Institute (INPS) agent, was released unharmed on September 13, 2017. Jamaat Nusrat al-Islam wal Muslimin (JNIM) claimed responsibility for the attack.",Kalashnikov assault rifles were used in the attack.,"""Mali: Hostage Amadou Ndjoum released after more than 4 months and half of captivity,"" BBC, September 14, 2017."
201704270024,2017-04-27,India,South Asia,Meghalaya,"04/27/2017: Assailants opened fire on a convoy of coal trucks along National Highway 62 in Dambuk, Meghalaya, India. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources suspected that the attack was carried out by the Garo National Liberation Army, which denied involvement.",,"""Meghalaya: Suspected GNLA rebels attacks coal trucks in Garo hills,"" Ani News, April 28, 2017."
201704270025,2017-04-27,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,"04/27/2017: Assailants attacked Nyatura Militia fighters in Kivuye, North Kivu, Democratic Republic of the Congo. This was one of two coordinated assaults in the area overnight. At least 26 Hutu civilians were killed across both attacks. No group claimed responsibility; however, sources attributed the incidents to the National Council for Revival and Democracy (CNRD).",,"""Rebel factions clash in eastern DRCongo,"" Radio Okapi, May 11, 2017."
201704280003,2017-04-28,Cameroon,Sub-Saharan Africa,Extreme-North,"04/28/2017: A suicide bomber detonated in Tchakarmani, Extreme-North, Cameroon. The assailant was killed and at least one person was injured in the blast. No group claimed responsibility; however, sources attributed the attack to Boko Haram.",,"""Cameroonian army reports killing several...,"" Agence Africaine de Presse, April 29, 2017."
201704270026,2017-04-27,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,"04/27/2017: Assailants attacked Nyatura Militia fighters in Bweru, North Kivu, Democratic Republic of the Congo. This was one of two coordinated assaults in the area overnight. At least 26 Hutu civilians were killed across both attacks. No group claimed responsibility; however, sources attributed the incidents to the National Council for Revival and Democracy (CNRD).",,"""Rebel factions clash in eastern DRCongo,"" Radio Okapi, May 11, 2017."
201704270027,2017-04-27,Ethiopia,Sub-Saharan Africa,Amhara,"04/27/2017: Assailants threw a grenade at a gas station in Bahir Dar, Amhara, Ethiopia. One person was killed and four people were injured in the blast. No group claimed responsibility for the incident.",,"""Three Ethiopian soldiers killed in rebel ambush,"" Ethiopian Satellite Television Online, May 2, 2017."
201704270028,2017-04-27,United States,North America,California,"04/27/2017: An assailant threw a firebomb into an apartment in Fairfield, California, United States. There were no reported casualties in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement."" Sources also noted that, prior to the attack, Jones allegedly had shouted racial slurs at the building's residents, who were African American.",A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,"""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017."
201704270029,2017-04-27,United States,North America,California,"04/27/2017: An assailant threw a firebomb at an unoccupied vehicle in Fairfield, California, United States. There were no reported casualties in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement.""",A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,"""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017."
201704280002,2017-04-28,Mali,Sub-Saharan Africa,Mopti,"04/28/2017: An explosive device detonated targeting a military vehicle in Mopti district, Mopti, Mali. Two soldiers were killed and one soldier was injured in the blast. No group claimed responsibility for the incident.",,"""Africa Command OSINT Daily 28 - 30 April 2017,"" Summary, April 28, 2017."
201704280004,2017-04-28,Iraq,Middle East & North Africa,Baghdad,"04/28/2017: A suicide bomber detonated an explosives-laden vehicle at the Bureau of Traffic Administration in Karada neighborhood, Baghdad, Iraq. In addition to the assailant, at least four people were killed and five people were injured in the blast; the victims included police officers and civilians. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",,"""Four Iraqi Policemen Killed By Islamic State Suicide Bomb In Baghdad,"" Radio Free Europe, April 29, 2017."
201704280005,2017-04-27,Iraq,Middle East & North Africa,Diyala,"04/27/2017: Security forces identified and intercepted a suicide bomber at a checkpoint in Ghalibiyah, Diyala, Iraq. The assailant detonated, killing himself and injuring an intelligence officer. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",An explosives-laden belt was used in the attack.,"""Iraq: Security Roundup 1900 GMT 29 April 2017,"" Summary, April 27, 2017."
201704280006,2017-04-28,India,South Asia,Jammu and Kashmir,"04/28/2017: Assailants attacked a Jammu and Kashmir Bank in Anantnag, Jammu and Kashmir, India. One Central Reserve Police Force (CRPF) officer were injured in the attack. No group claimed responsibility for the incident.",A pistol was used in the attack.,"""5 cops, 2 bank staff die as terrorists attack bank cash van,"" DNA India, May 2, 2017."
201704280007,2017-04-28,Somalia,Sub-Saharan Africa,Banaadir,"04/28/2017: An explosive device detonated targeting Mohamed Abukate, a Member of Parliament, in Hodan neighborhood, Mogadishu, Somalia. At least four people, including Abukate, were injured in the blast. Al-Shabaab claimed responsibility for the incident.",A remote-controlled landmine was used in the attack.,"""Somalia: Federal lawmaker survives assassination attempt in Mogadishu,"" Radio Garowe, April 29, 2017."
201704280008,2017-04-28,India,South Asia,Chhattisgarh,"04/28/2017: Assailants attacked a road construction site in Rajnandgaon district, Chhattisgarh, India. There were no reported casualties, though assailants held workers hostage and set fire to construction equipment during the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Maoists.",,"""Naxals set ablaze three vehicles in Rajnandgaon of C'garh,"" Business Standard India, April 28, 2017."
201704280009,2017-04-28,India,South Asia,Odisha,"04/28/2017: Assailants abducted and killed two suspected police informants in Sudhakanda, Odisha, India. No group claimed responsibility; however, sources attributed the attack to Maoists.",,"""Odisha: Maoists kill 2 villagers suspecting them to be police informers,"" India Today, April 28, 2017."
201704280012,2017-04-28,Turkey,Middle East & North Africa,Hakkari,"04/28/2017: An explosive device detonated targeting military personnel in Semdinli, Hakkari, Turkey. Four soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Kurdistan Workers' Party (PKK).",,"""Four Turkish soldiers wounded in landmine blast in Turkey's Hakkari,"" Hurriyet Daily News Online, April 29, 2017."
201704280013,2017-04-28,Philippines,Southeast Asia,Metropolitan Manila,"04/28/2017: An explosive device detonated in Quiapo neighborhood, Manila, Philippines. Fourteen people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident; however, police officials doubted the veracity of this claim.",A homemade pipe bomb was used in the attack.,"""Philippines: MPD presents April 28 Quiapo bombing suspect,"" Philstar.com, May 8, 2017."
201704280015,2017-04-28,Egypt,Middle East & North Africa,North Sinai,"04/28/2017: An explosive device detonated in Rafah, North Sinai, Egypt. One Tarabin tribe member was killed in the blast. This was one of two related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Sinai Province of the Islamic State.",A roadside bomb was used in the attack.,"""Clashes renew between IS, North Sinai tribes, killing 6,"" Egypt Independent, April 29, 2017."
201704280016,2017-04-28,Egypt,Middle East & North Africa,North Sinai,"04/28/2017: Assailants raided a Tarabin tribe member's residence in Rafah, North Sinai, Egypt. Four assailants and one tribe member were killed in the ensuing clash. This was one of two related attacks in the area on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Sinai Province of the Islamic State.",,"""Clashes renew between IS, North Sinai tribes, killing 6,"" Egypt Independent, April 29, 2017."
201704280018,2017-04-28,Saudi Arabia,Middle East & North Africa,Eastern,"04/28/2017: Assailants opened fire on police personnel in a cafe near Saihat, Eastern, Saudi Arabia. One police officer was killed and another officer was abducted in the attack. The hostage was killed and his body was discovered the following day on April 29, 2017. No group claimed responsibility for the incident.",,"""Kidnapped policeman in Saihat attack dies,"" Saudi Gazette, April 29, 2017."
201704280019,2017-04-28,Sudan,Sub-Saharan Africa,North Darfur,"04/28/2017: Assailants opened fire on internally displaced persons (IDPs) in Gallab, North Darfur, Sudan. At least one person was killed, one person was injured, and five people were reported missing following the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Janjaweed.",,"""Deadly Ambush, Foreigners Bussed In In North Darfurs Gallab,"" Radio Dabanga Online, April 30, 2017."
201704290009,2017-04-29,Pakistan,South Asia,Balochistan,"04/29/2017: An explosive device detonated under a power pylon in Machh, Balochistan, Pakistan. This was one of four related attacks on power pylons in Machh on the same day. No group claimed responsibility for the incidents.",,"""Power pylon damaged,"" DAWN Group, April 30, 2017."
201704280023,2017-04-28,United States,North America,Kentucky,"04/28/2017: An assailant equipped with a machete entered a cafe at Transylvania University in Lexington, Kentucky, United States. The assailant asked customers about their political affiliation and stabbed civilians who identified as Democrats, injuring two people. The assailant also suffered self-inflicted injuries before being arrested by police. Mitchell Adkins, a right-wing extremist, claimed responsibility for the incident and had previously written an online post complaining of discrimination against conservatives on college campuses.",A machete and knives were used in the attack.,"""Kentucky machete attack: Suspect asked campus victims about their politics, student says,"" FOXNews.com, April 29, 2017."
201704280024,2017-04-28,United Kingdom,Western Europe,Northern Ireland,"04/28/2017: Assailants threw an incendiary device at a house in Larne, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",A petrol bomb was used in the attack.,"""Couple had to flee burning home in Larne,"" Larne Times, April 28, 2017."
201704280027,2017-04-28,Afghanistan,South Asia,Logar,"04/28/2017: Assailants fired mortars at security checkpoints in Baraki Barak, Logar, Afghanistan. The projectiles missed the intended target and instead landed on a civilian residence, injuring five children. No group claimed responsibility for the attack.",Mortars were used in the attack.,"""Afghanistan: Eastern Radio, Television Highlights 28 April 2017,"" Summary, April 28, 2017."
201704280028,2017-04-28,Afghanistan,South Asia,Logar,"04/28/2017: Assailants attacked security checkpoints in Puli Alam, Logar, Afghanistan. There were no reported casualties in the ensuing clash. No group claimed responsibility; however, sources attributed the incident to the Taliban.",,"""Afghanistan: Eastern Radio, Television Highlights 28 April 2017,"" Summary, April 28, 2017."
201705120036,2017-05-12,Iraq,Middle East & North Africa,Diyala,"05/12/2017: An explosive device detonated in Madain, Balad Ruz, Diyala, Iraq. Two people were injured in the blast. No group claimed responsibility for the incident.",,"""Revision: Iraq: Roundup of Violent Activities Targeting Civilians 07-15 May 2017,"" Summary, May 7, 2017."
201704280029,2017-04-28,United States,North America,California,"04/28/2017: An assailant threw a firebomb at the lobby of the Fairfield Police Department in Fairfield, California, United States. There were no reported casualties, but the police station was damaged in the incident. This was one of three related firebomb attacks overnight. Matthew Scott Jones was arrested and confessed to carrying out the attacks in order to ""make a statement.""",A firebomb composed of two propane cylinders and a gallon container of gas was used in the attack.,"""Fairfield man arrested for firebombings, hate crimes,"" The San Francisco Chronicle (California), April 28, 2017."
201704280031,2017-04-28,Colombia,South America,Norte de Santander,"04/28/2017: A sniper shot and killed Jaime Leonel Marino Quintero, a police chief, in Teorama, Norte de Santander, Colombia. No group claimed responsibility for the incident; however, sources attributed the attack to the Popular Liberation Army (EPL).",,"""They kill the commander of the Teorama Police, Norte de Santander,"" El Pais, April 28, 2017."
201704290001,2017-04-29,Somalia,Sub-Saharan Africa,Lower Shebelle,"04/29/2017: Assailants shot and killed a khat trader at his house in Merca, Lower Shebelle, Somalia. This was one of two related attacks on the same night. No group claimed responsibility for the incidents; however, sources suspected that the attacks were carried out by Al-Shabaab.",Pistols were used in the attack.,"""Somalia - Unknown Gunmen Kill Two Civilians Marka City,"" AllAfrica.com, May 1, 2017."
201704290002,2017-04-29,Somalia,Sub-Saharan Africa,Lower Shebelle,"04/29/2017: Assailants shot and killed a khat trader at his house in Merca, Lower Shebelle, Somalia. This was one of two related attacks on the same night. No group claimed responsibility for the incidents; however, sources suspected that the attacks were carried out by Al-Shabaab.",Pistols were used in the attack.,"""Somalia - Unknown Gunmen Kill Two Civilians Marka City,"" AllAfrica.com, May 1, 2017."
201704290003,2017-04-29,Afghanistan,South Asia,Badakhshan,"04/29/2017: Assailants attacked Zebak district in Badakhshan, Afghanistan. At least seven police officers were injured in the attack. The Taliban claimed responsibility for the incident.",,"""7 people hospitalized in Gorno-Badakhshan Autonomous Region after Taliban attack in Afghanistan,"" Trend News Agency, May 3, 2017."
201704290018,2017-04-29,Philippines,Southeast Asia,Quirino,"04/29/2017: Assailants set fire to a dump truck at a road construction site in Quirino province, Philippines. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",,"""Quirino police chief sacked over NPA attack,"" Philippine Star, May 3, 2017."
201704290006,2017-04-29,Iraq,Middle East & North Africa,Nineveh,"04/29/2017: Assailants, including snipers and six suicide bombers, attacked police forces in Bab al-Tub neighborhood, Mosul, Nineveh, Iraq. In addition to the six bombers, at least 17 assailants and 14 police officers were killed and 20 police officers were injured in the ensuing clash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.",Sniper rifles were used in the attack.,"""IS attacks kill 14 Iraqi policemen in Mosul,"" Qatar Peninsula, May 1, 2017."
201704290007,2017-04-29,Pakistan,South Asia,Balochistan,"04/29/2017: An explosive device detonated under a power pylon in Machh, Balochistan, Pakistan. This was one of four related attacks on power pylons in Machh on the same day. No group claimed responsibility for the incidents.",,"""Power pylon damaged,"" DAWN Group, April 30, 2017."
201704290026,2017-04-29,India,South Asia,Jharkhand,"04/29/2017: Assailants set fire to a mobile tower in Birbanki, Jharkhand, India. There were no reported casualties. This was one of three related attacks in Birbanki on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Communist Party of India - Maoist (CPI-Maoist).",,"""Rebels blow up school,"" Calcutta Telegraph, April 29, 2017."
201704290013,2017-04-29,Philippines,Southeast Asia,Quirino,"04/29/2017: Assailants raided a police station in Maddela, Quirino, Philippines. At least one police officer was killed and one officer was abducted in the attack. The hostage was released unharmed the following morning. The New People's Army (NPA) claimed responsibility for the incident.",,"""Quirino town police chief sacked after NPA raid,"" Manila Times, May 1, 2017."
201704290014,2017-04-29,Philippines,Southeast Asia,Davao del Sur,"04/29/2017: Assailants raided a Lapanday Foods box plant in Mandug, Davao del Sur, Philippines. A security guard was injured and the plant was set on fire in the attack. This was one of four coordinated attacks in the area on this date. The New People's Army (NPA) claimed responsibility for the incidents and accused the victims of mistreating agricultural laborers.",,"""NPA rebels hold simultaneous attacks on 3 Davao properties,"" Manila Bulletin, April 29, 2017."
201704290015,2017-04-29,Philippines,Southeast Asia,Davao del Sur,"04/29/2017: Assailants raided a Macondray Plastic plant in Bunawan, Davao del Sur, Philippines. There were no reported casualties, though the plant was set on fire in the attack. This was one of four coordinated attacks in the area on this date. The New People's Army (NPA) claimed responsibility for the incidents and accused the victims of mistreating agricultural laborers.",,"""NPA rebels hold simultaneous attacks on 3 Davao properties,"" Manila Bulletin, April 29, 2017."
